0.087 ,0.154 ,0.671 ,0.656 
0.047 ,0.104 ,0.671 ,0.656 
0.104 ,0.125 ,0.671 ,0.647 
0.098 ,0.091 ,0.671 ,0.653 
0.052 ,0.154 ,0.671 ,0.648 
0.058 ,0.096 ,0.670 ,0.646 
0.059 ,0.157 ,0.671 ,0.647 
0.065 ,0.080 ,0.661 ,0.645 
0.042 ,0.068 ,0.660 ,0.645 
0.062 ,0.054 ,0.659 ,0.643 
0.036 ,0.087 ,0.660 ,0.638 
0.031 ,0.076 ,0.657 ,0.634 
0.010 ,0.032 ,0.649 ,0.633 
0.028 ,0.099 ,0.649 ,0.631 
0.010 ,0.089 ,0.647 ,0.622 
0.015 ,0.006 ,0.638 ,0.622 
0.056 ,0.012 ,0.633 ,0.612 
0.036 ,0.068 ,0.624 ,0.602 
0.064 ,0.065 ,0.617 ,0.599 
0.062 ,0.076 ,0.617 ,0.599 
0.029 ,0.048 ,0.624 ,0.601 
0.052 ,0.042 ,0.627 ,0.609 
0.062 ,0.045 ,0.627 ,0.610 
0.053 ,0.054 ,0.629 ,0.611 
0.040 ,0.064 ,0.632 ,0.611 
0.048 ,0.084 ,0.636 ,0.611 
0.075 ,0.044 ,0.629 ,0.607 
0.040 ,0.086 ,0.614 ,0.596 
0.072 ,0.059 ,0.598 ,0.575 
0.084 ,0.046 ,0.580 ,0.561 
0.058 ,0.073 ,0.550 ,0.530 
0.101 ,0.070 ,0.511 ,0.496 
0.048 ,0.063 ,0.504 ,0.485 
0.102 ,0.055 ,0.491 ,0.481 
0.054 ,0.094 ,0.480 ,0.466 
0.062 ,0.080 ,0.459 ,0.447 
0.042 ,0.079 ,0.449 ,0.435 
0.044 ,0.083 ,0.442 ,0.426 
0.058 ,0.094 ,0.420 ,0.398 
0.042 ,0.106 ,0.060 ,0.080 
0.054 ,0.080 ,0.029 ,0.064 
0.086 ,0.096 ,0.163 ,0.205 
0.063 ,0.079 ,0.500 ,0.487 
0.088 ,0.064 ,0.512 ,0.502 
0.089 ,0.088 ,0.522 ,0.510 
0.097 ,0.067 ,0.530 ,0.520 
0.083 ,0.072 ,0.538 ,0.530 
0.076 ,0.088 ,0.542 ,0.531 
0.083 ,0.062 ,0.548 ,0.531 
0.074 ,0.106 ,0.540 ,0.528 
0.088 ,0.066 ,0.532 ,0.520 
0.062 ,0.063 ,0.526 ,0.515 
0.067 ,0.082 ,0.517 ,0.505 
0.074 ,0.068 ,0.507 ,0.496 
0.058 ,0.079 ,0.502 ,0.493 
0.061 ,0.088 ,0.492 ,0.482 
0.110 ,0.080 ,0.484 ,0.473 
0.045 ,0.086 ,0.476 ,0.466 
0.060 ,0.088 ,0.468 ,0.459 
0.085 ,0.097 ,0.460 ,0.452 
0.081 ,0.088 ,0.461 ,0.451 
0.063 ,0.118 ,0.467 ,0.459 
0.048 ,0.103 ,0.476 ,0.466 
0.060 ,0.110 ,0.486 ,0.476 
0.059 ,0.104 ,0.499 ,0.487 
0.070 ,0.071 ,0.508 ,0.498 
0.073 ,0.063 ,0.519 ,0.508 
0.050 ,0.091 ,0.530 ,0.520 
0.049 ,0.068 ,0.540 ,0.531 
0.055 ,0.090 ,0.547 ,0.530 
0.039 ,0.134 ,0.540 ,0.528 
0.104 ,0.087 ,0.528 ,0.517 
0.084 ,0.133 ,0.521 ,0.509 
0.071 ,0.119 ,0.513 ,0.504 
0.085 ,0.104 ,0.504 ,0.489 
0.063 ,0.140 ,0.495 ,0.482 
0.077 ,0.124 ,0.483 ,0.473 
0.071 ,0.123 ,0.472 ,0.464 
0.097 ,0.127 ,0.463 ,0.458 
0.065 ,0.123 ,0.462 ,0.450 
0.037 ,0.113 ,0.463 ,0.453 
0.073 ,0.138 ,0.477 ,0.464 
0.074 ,0.149 ,0.487 ,0.476 
0.110 ,0.152 ,0.497 ,0.485 
0.084 ,0.171 ,0.508 ,0.494 
0.102 ,0.154 ,0.518 ,0.506 
0.112 ,0.152 ,0.527 ,0.516 
0.103 ,0.209 ,0.534 ,0.520 
0.120 ,0.177 ,0.538 ,0.530 
0.129 ,0.181 ,0.542 ,0.530 
0.146 ,0.163 ,0.540 ,0.530 
0.149 ,0.206 ,0.534 ,0.519 
0.180 ,0.182 ,0.526 ,0.510 
0.181 ,0.173 ,0.517 ,0.504 
0.177 ,0.176 ,0.506 ,0.496 
0.175 ,0.210 ,0.504 ,0.487 
0.200 ,0.146 ,0.489 ,0.481 
0.174 ,0.186 ,0.482 ,0.471 
0.214 ,0.238 ,0.473 ,0.462 
0.177 ,0.220 ,0.462 ,0.458 
0.249 ,0.190 ,0.462 ,0.449 
0.240 ,0.193 ,0.462 ,0.451 
0.225 ,0.237 ,0.471 ,0.460 
0.237 ,0.184 ,0.477 ,0.468 
0.223 ,0.153 ,0.486 ,0.474 
0.247 ,0.189 ,0.498 ,0.485 
0.216 ,0.198 ,0.506 ,0.494 
0.258 ,0.258 ,0.511 ,0.501 
0.226 ,0.169 ,0.523 ,0.512 
0.251 ,0.191 ,0.530 ,0.520 
0.223 ,0.179 ,0.541 ,0.528 
0.290 ,0.158 ,0.550 ,0.533 
0.262 ,0.125 ,0.550 ,0.541 
0.277 ,0.193 ,0.548 ,0.533 
0.296 ,0.147 ,0.538 ,0.527 
0.227 ,0.119 ,0.528 ,0.515 
0.278 ,0.139 ,0.521 ,0.507 
0.241 ,0.098 ,0.510 ,0.503 
0.235 ,0.114 ,0.505 ,0.491 
0.180 ,0.083 ,0.493 ,0.484 
0.194 ,0.097 ,0.482 ,0.471 
0.196 ,0.093 ,0.471 ,0.462 
0.238 ,0.088 ,0.469 ,0.460 
0.188 ,0.105 ,0.473 ,0.464 
0.184 ,0.110 ,0.484 ,0.474 
0.181 ,0.093 ,0.491 ,0.484 
0.150 ,0.065 ,0.505 ,0.496 
0.195 ,0.104 ,0.512 ,0.506 
0.187 ,0.128 ,0.525 ,0.514 
0.190 ,0.053 ,0.535 ,0.529 
0.185 ,0.068 ,0.548 ,0.541 
0.215 ,0.053 ,0.565 ,0.556 
0.141 ,0.013 ,0.579 ,0.570 
0.179 ,0.094 ,0.592 ,0.585 
0.198 ,0.032 ,0.612 ,0.602 
0.213 ,0.190 ,0.627 ,0.618 
0.214 ,0.131 ,0.650 ,0.638 
0.152 ,0.064 ,0.693 ,0.676 
0.051 ,0.064 ,0.703 ,0.681 
0.135 ,0.101 ,0.703 ,0.682 
0.097 ,0.069 ,0.709 ,0.693 
0.196 ,0.073 ,0.719 ,0.703 
0.095 ,0.065 ,0.725 ,0.709 
0.133 ,0.039 ,0.726 ,0.714 
0.152 ,0.076 ,0.726 ,0.715 
0.158 ,0.086 ,0.726 ,0.714 
0.169 ,0.039 ,0.726 ,0.715 
0.164 ,0.087 ,0.726 ,0.714 
0.145 ,0.048 ,0.726 ,0.714 
0.184 ,0.089 ,0.727 ,0.714 
0.144 ,0.144 ,0.727 ,0.714 
0.203 ,0.019 ,0.736 ,0.717 
0.167 ,0.038 ,0.736 ,0.721 
0.170 ,0.137 ,0.737 ,0.718 
0.199 ,0.091 ,0.737 ,0.716 
0.214 ,0.012 ,0.737 ,0.719 
0.220 ,0.024 ,0.737 ,0.714 
0.217 ,0.132 ,0.736 ,0.716 
0.189 ,0.100 ,0.734 ,0.715 
0.226 ,0.080 ,0.734 ,0.714 
0.235 ,0.125 ,0.726 ,0.715 
0.269 ,0.154 ,0.727 ,0.714 
0.248 ,0.116 ,0.727 ,0.714 
0.272 ,0.142 ,0.725 ,0.714 
0.292 ,0.137 ,0.726 ,0.714 
0.293 ,0.121 ,0.727 ,0.714 
0.200 ,0.139 ,0.727 ,0.714 
0.279 ,0.115 ,0.726 ,0.714 
0.313 ,0.136 ,0.733 ,0.714 
0.269 ,0.199 ,0.726 ,0.714 
0.280 ,0.187 ,0.727 ,0.714 
0.337 ,0.142 ,0.726 ,0.712 
0.262 ,0.145 ,0.726 ,0.713 
0.291 ,0.242 ,0.726 ,0.711 
0.309 ,0.114 ,0.725 ,0.712 
0.245 ,0.180 ,0.727 ,0.714 
0.305 ,0.212 ,0.726 ,0.714 
0.295 ,0.198 ,0.727 ,0.714 
0.309 ,0.195 ,0.727 ,0.714 
0.269 ,0.191 ,0.727 ,0.714 
0.285 ,0.178 ,0.726 ,0.713 
0.280 ,0.211 ,0.727 ,0.714 
0.264 ,0.182 ,0.726 ,0.712 
0.259 ,0.206 ,0.726 ,0.711 
0.263 ,0.226 ,0.726 ,0.708 
0.271 ,0.191 ,0.726 ,0.704 
0.231 ,0.230 ,0.726 ,0.704 
0.243 ,0.166 ,0.726 ,0.704 
0.267 ,0.197 ,0.724 ,0.702 
0.210 ,0.194 ,0.724 ,0.702 
0.228 ,0.242 ,0.719 ,0.702 
0.227 ,0.236 ,0.715 ,0.702 
0.195 ,0.191 ,0.715 ,0.702 
0.220 ,0.163 ,0.715 ,0.702 
0.188 ,0.205 ,0.715 ,0.700 
0.160 ,0.144 ,0.715 ,0.691 
0.164 ,0.172 ,0.715 ,0.693 
0.184 ,0.178 ,0.713 ,0.691 
0.181 ,0.182 ,0.707 ,0.691 
0.183 ,0.142 ,0.707 ,0.691 
0.140 ,0.173 ,0.704 ,0.691 
0.121 ,0.218 ,0.704 ,0.691 
0.162 ,0.232 ,0.704 ,0.688 
0.183 ,0.186 ,0.704 ,0.680 
0.119 ,0.155 ,0.700 ,0.679 
0.132 ,0.167 ,0.693 ,0.678 
0.139 ,0.110 ,0.693 ,0.676 
0.148 ,0.143 ,0.692 ,0.670 
0.156 ,0.176 ,0.686 ,0.668 
0.143 ,0.127 ,0.682 ,0.666 
0.124 ,0.118 ,0.681 ,0.664 
0.121 ,0.141 ,0.680 ,0.659 
0.123 ,0.125 ,0.673 ,0.655 
0.154 ,0.146 ,0.669 ,0.647 
0.131 ,0.148 ,0.660 ,0.646 
0.122 ,0.094 ,0.658 ,0.641 
0.142 ,0.121 ,0.653 ,0.635 
0.096 ,0.124 ,0.643 ,0.622 
0.127 ,0.151 ,0.631 ,0.611 
0.137 ,0.122 ,0.621 ,0.599 
0.140 ,0.172 ,0.616 ,0.597 
0.139 ,0.128 ,0.612 ,0.590 
0.135 ,0.138 ,0.606 ,0.588 
0.141 ,0.154 ,0.609 ,0.588 
0.141 ,0.113 ,0.606 ,0.588 
0.156 ,0.134 ,0.607 ,0.588 
0.159 ,0.105 ,0.607 ,0.587 
0.157 ,0.130 ,0.611 ,0.588 
0.153 ,0.131 ,0.614 ,0.589 
0.162 ,0.110 ,0.615 ,0.590 
0.182 ,0.089 ,0.616 ,0.595 
0.181 ,0.118 ,0.616 ,0.598 
0.167 ,0.122 ,0.616 ,0.599 
0.168 ,0.118 ,0.617 ,0.599 
0.163 ,0.142 ,0.617 ,0.599 
0.170 ,0.139 ,0.616 ,0.599 
0.195 ,0.132 ,0.616 ,0.599 
0.177 ,0.140 ,0.616 ,0.599 
0.171 ,0.140 ,0.617 ,0.599 
0.178 ,0.150 ,0.617 ,0.599 
0.183 ,0.141 ,0.617 ,0.600 
0.203 ,0.165 ,0.618 ,0.600 
0.203 ,0.153 ,0.627 ,0.604 
0.202 ,0.150 ,0.627 ,0.600 
0.202 ,0.161 ,0.625 ,0.601 
0.210 ,0.163 ,0.619 ,0.598 
0.209 ,0.173 ,0.609 ,0.586 
0.212 ,0.161 ,0.593 ,0.574 
0.206 ,0.158 ,0.578 ,0.560 
0.207 ,0.165 ,0.551 ,0.532 
0.210 ,0.179 ,0.513 ,0.498 
0.209 ,0.161 ,0.506 ,0.492 
0.217 ,0.191 ,0.498 ,0.484 
0.220 ,0.167 ,0.492 ,0.482 
0.220 ,0.171 ,0.482 ,0.471 
0.218 ,0.190 ,0.476 ,0.463 
0.219 ,0.193 ,0.466 ,0.459 
0.227 ,0.180 ,0.461 ,0.452 
0.238 ,0.199 ,0.462 ,0.452 
0.233 ,0.187 ,0.474 ,0.461 
0.232 ,0.181 ,0.483 ,0.473 
0.236 ,0.186 ,0.493 ,0.483 
0.228 ,0.188 ,0.503 ,0.491 
0.232 ,0.194 ,0.512 ,0.502 
0.245 ,0.179 ,0.525 ,0.511 
0.224 ,0.214 ,0.534 ,0.520 
0.238 ,0.174 ,0.539 ,0.530 
0.232 ,0.218 ,0.539 ,0.530 
0.234 ,0.201 ,0.536 ,0.528 
0.245 ,0.189 ,0.528 ,0.517 
0.230 ,0.202 ,0.521 ,0.507 
0.241 ,0.210 ,0.513 ,0.505 
0.238 ,0.198 ,0.504 ,0.492 
0.238 ,0.207 ,0.495 ,0.485 
0.251 ,0.213 ,0.487 ,0.475 
0.237 ,0.202 ,0.482 ,0.470 
0.248 ,0.205 ,0.471 ,0.460 
0.245 ,0.201 ,0.462 ,0.454 
0.245 ,0.200 ,0.461 ,0.449 
0.244 ,0.200 ,0.463 ,0.455 
0.253 ,0.205 ,0.472 ,0.462 
0.245 ,0.200 ,0.482 ,0.474 
0.248 ,0.196 ,0.494 ,0.483 
0.255 ,0.218 ,0.506 ,0.495 
0.249 ,0.207 ,0.511 ,0.503 
0.247 ,0.216 ,0.525 ,0.515 
0.241 ,0.192 ,0.534 ,0.522 
0.247 ,0.219 ,0.540 ,0.530 
0.252 ,0.219 ,0.548 ,0.531 
0.241 ,0.214 ,0.540 ,0.531 
0.255 ,0.224 ,0.534 ,0.521 
0.249 ,0.202 ,0.526 ,0.513 
0.246 ,0.212 ,0.518 ,0.505 
0.250 ,0.205 ,0.510 ,0.497 
0.257 ,0.213 ,0.503 ,0.489 
0.270 ,0.214 ,0.495 ,0.482 
0.252 ,0.232 ,0.484 ,0.476 
0.250 ,0.227 ,0.480 ,0.466 
0.249 ,0.227 ,0.470 ,0.459 
0.257 ,0.209 ,0.462 ,0.453 
0.256 ,0.200 ,0.462 ,0.451 
0.244 ,0.228 ,0.467 ,0.460 
0.254 ,0.201 ,0.481 ,0.471 
0.263 ,0.223 ,0.488 ,0.483 
0.269 ,0.206 ,0.500 ,0.491 
0.255 ,0.209 ,0.512 ,0.501 
0.255 ,0.229 ,0.522 ,0.511 
0.260 ,0.228 ,0.536 ,0.523 
0.257 ,0.226 ,0.548 ,0.530 
0.267 ,0.214 ,0.548 ,0.532 
0.275 ,0.223 ,0.538 ,0.529 
0.266 ,0.204 ,0.528 ,0.519 
0.268 ,0.225 ,0.525 ,0.512 
0.272 ,0.214 ,0.515 ,0.505 
0.272 ,0.204 ,0.506 ,0.494 
0.276 ,0.211 ,0.497 ,0.485 
0.266 ,0.227 ,0.486 ,0.477 
0.255 ,0.223 ,0.480 ,0.469 
0.279 ,0.221 ,0.470 ,0.459 
0.272 ,0.228 ,0.460 ,0.449 
0.278 ,0.225 ,0.454 ,0.448 
0.276 ,0.232 ,0.452 ,0.445 
0.252 ,0.228 ,0.461 ,0.449 
0.271 ,0.208 ,0.469 ,0.460 
0.263 ,0.217 ,0.482 ,0.469 
0.275 ,0.218 ,0.487 ,0.480 
0.256 ,0.215 ,0.499 ,0.487 
0.278 ,0.212 ,0.510 ,0.498 
0.308 ,0.191 ,0.520 ,0.508 
0.271 ,0.210 ,0.528 ,0.520 
0.271 ,0.211 ,0.537 ,0.528 
0.274 ,0.220 ,0.540 ,0.530 
0.282 ,0.187 ,0.548 ,0.530 
0.270 ,0.221 ,0.538 ,0.528 
0.271 ,0.220 ,0.528 ,0.519 
0.254 ,0.259 ,0.526 ,0.508 
0.277 ,0.235 ,0.514 ,0.505 
0.272 ,0.189 ,0.506 ,0.496 
0.267 ,0.206 ,0.500 ,0.488 
0.275 ,0.226 ,0.493 ,0.482 
0.280 ,0.230 ,0.485 ,0.470 
0.279 ,0.207 ,0.476 ,0.461 
0.262 ,0.232 ,0.469 ,0.459 
0.261 ,0.231 ,0.463 ,0.455 
0.259 ,0.244 ,0.464 ,0.459 
0.263 ,0.242 ,0.478 ,0.467 
0.275 ,0.240 ,0.484 ,0.474 
0.260 ,0.243 ,0.494 ,0.485 
0.258 ,0.268 ,0.506 ,0.496 
0.249 ,0.249 ,0.515 ,0.507 
0.271 ,0.244 ,0.527 ,0.515 
0.237 ,0.266 ,0.539 ,0.523 
0.242 ,0.242 ,0.540 ,0.530 
0.255 ,0.246 ,0.540 ,0.530 
0.243 ,0.276 ,0.536 ,0.525 
0.264 ,0.246 ,0.528 ,0.516 
0.254 ,0.284 ,0.519 ,0.507 
0.254 ,0.257 ,0.509 ,0.502 
0.255 ,0.252 ,0.502 ,0.490 
0.241 ,0.266 ,0.492 ,0.482 
0.250 ,0.274 ,0.484 ,0.473 
0.251 ,0.272 ,0.477 ,0.467 
0.235 ,0.278 ,0.463 ,0.458 
0.252 ,0.280 ,0.460 ,0.448 
0.228 ,0.339 ,0.456 ,0.447 
0.243 ,0.300 ,0.462 ,0.451 
0.251 ,0.314 ,0.471 ,0.462 
0.251 ,0.278 ,0.484 ,0.473 
0.217 ,0.352 ,0.491 ,0.485 
0.239 ,0.291 ,0.501 ,0.490 
0.257 ,0.312 ,0.510 ,0.499 
0.236 ,0.319 ,0.524 ,0.509 
0.241 ,0.319 ,0.531 ,0.520 
0.286 ,0.327 ,0.539 ,0.529 
0.256 ,0.337 ,0.543 ,0.531 
0.238 ,0.353 ,0.548 ,0.531 
0.243 ,0.338 ,0.540 ,0.528 
0.244 ,0.334 ,0.532 ,0.519 
0.299 ,0.334 ,0.526 ,0.509 
0.271 ,0.383 ,0.517 ,0.505 
0.311 ,0.353 ,0.507 ,0.496 
0.303 ,0.351 ,0.503 ,0.486 
0.318 ,0.381 ,0.493 ,0.482 
0.316 ,0.393 ,0.484 ,0.471 
0.334 ,0.418 ,0.477 ,0.461 
0.310 ,0.411 ,0.466 ,0.458 
0.347 ,0.401 ,0.462 ,0.450 
0.368 ,0.433 ,0.462 ,0.451 
0.381 ,0.402 ,0.472 ,0.459 
0.405 ,0.429 ,0.476 ,0.465 
0.393 ,0.374 ,0.486 ,0.477 
0.391 ,0.447 ,0.496 ,0.485 
0.428 ,0.339 ,0.505 ,0.491 
0.434 ,0.453 ,0.511 ,0.503 
0.467 ,0.403 ,0.521 ,0.510 
0.453 ,0.440 ,0.529 ,0.518 
0.463 ,0.368 ,0.539 ,0.528 
0.483 ,0.429 ,0.546 ,0.531 
0.442 ,0.429 ,0.548 ,0.532 
0.457 ,0.424 ,0.539 ,0.531 
0.465 ,0.425 ,0.532 ,0.521 
0.480 ,0.444 ,0.527 ,0.515 
0.487 ,0.376 ,0.517 ,0.507 
0.486 ,0.410 ,0.509 ,0.499 
0.495 ,0.400 ,0.504 ,0.492 
0.534 ,0.393 ,0.495 ,0.484 
0.503 ,0.375 ,0.487 ,0.481 
0.505 ,0.416 ,0.482 ,0.470 
0.497 ,0.375 ,0.475 ,0.461 
0.470 ,0.364 ,0.473 ,0.462 
0.488 ,0.330 ,0.477 ,0.466 
0.417 ,0.368 ,0.488 ,0.475 
0.441 ,0.389 ,0.498 ,0.487 
0.472 ,0.368 ,0.508 ,0.496 
0.467 ,0.376 ,0.519 ,0.507 
0.501 ,0.409 ,0.529 ,0.519 
0.453 ,0.309 ,0.539 ,0.528 
0.417 ,0.377 ,0.542 ,0.531 
0.460 ,0.381 ,0.550 ,0.539 
0.442 ,0.366 ,0.550 ,0.542 
0.428 ,0.351 ,0.548 ,0.532 
0.420 ,0.407 ,0.541 ,0.529 
0.441 ,0.357 ,0.533 ,0.519 
0.378 ,0.360 ,0.526 ,0.507 
0.425 ,0.404 ,0.517 ,0.505 
0.419 ,0.424 ,0.507 ,0.495 
0.357 ,0.383 ,0.504 ,0.489 
0.373 ,0.386 ,0.493 ,0.482 
0.355 ,0.452 ,0.484 ,0.473 
0.366 ,0.373 ,0.482 ,0.470 
0.382 ,0.385 ,0.470 ,0.460 
0.357 ,0.383 ,0.469 ,0.460 
0.342 ,0.388 ,0.475 ,0.463 
0.359 ,0.376 ,0.485 ,0.473 
0.395 ,0.452 ,0.491 ,0.483 
0.432 ,0.444 ,0.499 ,0.492 
0.418 ,0.447 ,0.509 ,0.497 
0.420 ,0.475 ,0.521 ,0.506 
0.446 ,0.467 ,0.528 ,0.518 
0.471 ,0.493 ,0.539 ,0.529 
0.511 ,0.561 ,0.541 ,0.531 
0.488 ,0.623 ,0.549 ,0.535 
0.513 ,0.555 ,0.550 ,0.538 
0.553 ,0.587 ,0.547 ,0.530 
0.575 ,0.634 ,0.535 ,0.522 
0.594 ,0.586 ,0.529 ,0.517 
0.656 ,0.596 ,0.524 ,0.509 
0.728 ,0.624 ,0.508 ,0.499 
0.743 ,0.578 ,0.503 ,0.485 
0.765 ,0.514 ,0.488 ,0.480 
0.716 ,0.550 ,0.481 ,0.469 
0.727 ,0.575 ,0.474 ,0.461 
0.774 ,0.486 ,0.471 ,0.461 
0.761 ,0.463 ,0.472 ,0.462 
0.700 ,0.410 ,0.479 ,0.473 
0.713 ,0.345 ,0.493 ,0.483 
0.748 ,0.380 ,0.500 ,0.489 
0.698 ,0.318 ,0.512 ,0.500 
0.693 ,0.339 ,0.522 ,0.511 
0.671 ,0.215 ,0.534 ,0.522 
0.628 ,0.316 ,0.546 ,0.536 
0.596 ,0.277 ,0.559 ,0.548 
0.541 ,0.289 ,0.574 ,0.567 
0.532 ,0.286 ,0.590 ,0.581 
0.629 ,0.305 ,0.609 ,0.600 
0.584 ,0.337 ,0.623 ,0.616 
0.665 ,0.308 ,0.638 ,0.628 
0.595 ,0.329 ,0.668 ,0.656 
0.416 ,0.364 ,0.705 ,0.689 
0.449 ,0.439 ,0.707 ,0.691 
0.432 ,0.398 ,0.717 ,0.698 
0.446 ,0.411 ,0.725 ,0.704 
0.503 ,0.460 ,0.727 ,0.713 
0.428 ,0.430 ,0.730 ,0.714 
0.388 ,0.357 ,0.735 ,0.714 
0.381 ,0.376 ,0.736 ,0.714 
0.435 ,0.385 ,0.736 ,0.714 
0.410 ,0.322 ,0.736 ,0.714 
0.384 ,0.349 ,0.737 ,0.715 
0.449 ,0.369 ,0.737 ,0.715 
0.434 ,0.409 ,0.737 ,0.715 
0.471 ,0.419 ,0.737 ,0.715 
0.399 ,0.415 ,0.737 ,0.719 
0.479 ,0.331 ,0.736 ,0.715 
0.465 ,0.437 ,0.736 ,0.714 
0.354 ,0.307 ,0.732 ,0.714 
0.419 ,0.408 ,0.727 ,0.714 
0.350 ,0.288 ,0.726 ,0.714 
0.479 ,0.361 ,0.727 ,0.714 
0.464 ,0.340 ,0.735 ,0.715 
0.422 ,0.371 ,0.736 ,0.718 
0.442 ,0.407 ,0.735 ,0.714 
0.486 ,0.452 ,0.726 ,0.714 
0.435 ,0.385 ,0.726 ,0.714 
0.411 ,0.332 ,0.726 ,0.714 
0.436 ,0.408 ,0.732 ,0.714 
0.493 ,0.366 ,0.736 ,0.714 
0.443 ,0.373 ,0.736 ,0.714 
0.527 ,0.321 ,0.736 ,0.714 
0.443 ,0.391 ,0.732 ,0.714 
0.456 ,0.316 ,0.735 ,0.714 
0.463 ,0.365 ,0.727 ,0.714 
0.502 ,0.354 ,0.726 ,0.714 
0.513 ,0.380 ,0.727 ,0.714 
0.458 ,0.321 ,0.726 ,0.712 
0.514 ,0.333 ,0.726 ,0.708 
0.494 ,0.336 ,0.726 ,0.707 
0.460 ,0.289 ,0.726 ,0.703 
0.479 ,0.349 ,0.726 ,0.702 
0.530 ,0.369 ,0.726 ,0.702 
0.476 ,0.331 ,0.725 ,0.702 
0.495 ,0.381 ,0.725 ,0.702 
0.582 ,0.302 ,0.726 ,0.702 
0.513 ,0.375 ,0.724 ,0.702 
0.497 ,0.313 ,0.722 ,0.702 
0.492 ,0.298 ,0.720 ,0.702 
0.541 ,0.330 ,0.720 ,0.702 
0.562 ,0.316 ,0.715 ,0.701 
0.561 ,0.341 ,0.715 ,0.699 
0.573 ,0.365 ,0.715 ,0.694 
0.599 ,0.373 ,0.715 ,0.691 
0.531 ,0.264 ,0.715 ,0.690 
0.571 ,0.383 ,0.715 ,0.692 
0.530 ,0.215 ,0.715 ,0.691 
0.587 ,0.304 ,0.714 ,0.691 
0.583 ,0.362 ,0.711 ,0.691 
0.565 ,0.254 ,0.707 ,0.691 
0.628 ,0.296 ,0.704 ,0.691 
0.589 ,0.266 ,0.704 ,0.691 
0.598 ,0.331 ,0.704 ,0.690 
0.627 ,0.327 ,0.705 ,0.690 
0.597 ,0.343 ,0.704 ,0.688 
0.616 ,0.316 ,0.703 ,0.681 
0.676 ,0.341 ,0.704 ,0.680 
0.652 ,0.272 ,0.702 ,0.679 
0.606 ,0.343 ,0.702 ,0.679 
